year	lake	sites	habitat	size	sex	Microphallus
2000	Alexandrina	seend	isoetes	4.3	female	0
2000	Alexandrina	seend	isoetes	3	female	0
2000	Alexandrina	seend	isoetes	4.2	male	0
2000	Alexandrina	seend	isoetes	3.2	female	0
2000	Alexandrina	seend	isoetes	3	female	0
2000	Alexandrina	seend	isoetes	3.2	female	0
2000	Alexandrina	seend	isoetes	3.2	female	0
2000	Alexandrina	seend	isoetes	3	female	0
2000	Alexandrina	seend	isoetes	4.2	female	0
2000	Alexandrina	seend	isoetes	4	female	1
2000	Alexandrina	seend	isoetes	5	female	0
2000	Alexandrina	seend	isoetes	4.1	female	0
2000	Alexandrina	seend	isoetes	5.4	female	0
2000	Alexandrina	seend	isoetes	5	female	0
2000	Alexandrina	seend	isoetes	4.8	female	0
2000	Alexandrina	seend	isoetes	5	female	0
2000	Alexandrina	seend	isoetes	4.9	female	0
2000	Alexandrina	seend	isoetes	3.8	female	0
2000	Alexandrina	seend	isoetes	5.1	female	0
2000	Alexandrina	seend	isoetes	5.1	female	0
2000	Alexandrina	seend	isoetes	3.2	female	0
2000	Alexandrina	seend	isoetes	4.7	female	0
2000	Alexandrina	seend	isoetes	5.5	female	0
2000	Alexandrina	seend	isoetes	3.5	female	0
2000	Alexandrina	seend	isoetes	3.9	female	0
2000	Alexandrina	seend	isoetes	5.2	female	0
2000	Alexandrina	seend	isoetes	3.6	female	0
2000	Alexandrina	seend	isoetes	4.5	female	0
2000	Alexandrina	seend	isoetes	5.2	female	0
2000	Alexandrina	seend	isoetes	3.8	female	0
2000	Alexandrina	seend	isoetes	4.1	female	0
2000	Alexandrina	seend	isoetes	3.8	female	0
2000	Alexandrina	seend	isoetes	4.4	female	0
2000	Alexandrina	seend	isoetes	3.9	female	0
2000	Alexandrina	seend	isoetes	3.8	female	0
2000	Alexandrina	seend	isoetes	4.4	female	0
2000	Alexandrina	seend	isoetes	3.1	female	0
2000	Alexandrina	seend	isoetes	3.9	male	0
2000	Alexandrina	seend	isoetes	5	female	0
2000	Alexandrina	seend	isoetes	4	female	0
2000	Alexandrina	seend	isoetes	3.8	female	0
2000	Alexandrina	seend	isoetes	4.6	female	0
2000	Alexandrina	seend	isoetes	3.5	female	0
2000	Alexandrina	seend	isoetes	3.4	female	0
2000	Alexandrina	seend	isoetes	3.5	female	0
2000	Alexandrina	seend	isoetes	3.2	female	0
2000	Alexandrina	seend	isoetes	3.1	male	0
2000	Alexandrina	seend	isoetes	3.2	female	0
2000	Alexandrina	seend	isoetes	3.8	female	0
2000	Alexandrina	seend	isoetes	3.7	female	0
2000	Alexandrina	seend	isoetes	3.6	female	0
2000	Alexandrina	seend	isoetes	3.2	female	0
2000	Alexandrina	seend	isoetes	3.3	female	0
2000	Alexandrina	seend	isoetes	3.5	female	0
2000	Alexandrina	seend	isoetes	3.1	male	0
2000	Alexandrina	seend	isoetes	3.9	female	0
2000	Alexandrina	seend	isoetes	3	female	0
2000	Alexandrina	seend	isoetes	4.1	female	0
2000	Alexandrina	seend	isoetes	4.3	female	0
2000	Alexandrina	seend	isoetes	3.9	female	0
2000	Alexandrina	seend	isoetes	5	female	0
2000	Alexandrina	seend	isoetes	4.6	female	0
2000	Alexandrina	seend	isoetes	3.9	female	0
2000	Alexandrina	seend	isoetes	4.6	female	0
2000	Alexandrina	seend	isoetes	4	female	0
2000	Alexandrina	seend	isoetes	4.1	male	0
2000	Alexandrina	seend	isoetes	3.9	female	0
2000	Alexandrina	siland	shallow	6	female	1
2000	Alexandrina	siland	shallow	3.1	male	0
2000	Alexandrina	siland	shallow	3.7	male	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	3.8	female	0
2000	Alexandrina	siland	shallow	3.2	female	0
2000	Alexandrina	siland	shallow	3.8	female	0
2000	Alexandrina	siland	shallow	5.2	female	0
2000	Alexandrina	siland	shallow	5.2	female	0
2000	Alexandrina	siland	shallow	3.5	female	0
2000	Alexandrina	siland	shallow	5.2	female	0
2000	Alexandrina	siland	shallow	4.3	female	0
2000	Alexandrina	siland	shallow	5	female	0
2000	Alexandrina	siland	shallow	4.3	female	0
2000	Alexandrina	siland	shallow	4.1	female	0
2000	Alexandrina	siland	shallow	4.6	female	0
2000	Alexandrina	siland	shallow	4.9	female	0
2000	Alexandrina	siland	shallow	5	female	0
2000	Alexandrina	siland	shallow	5.1	female	0
2000	Alexandrina	siland	shallow	4.3	female	0
2000	Alexandrina	siland	shallow	5.2	female	0
2000	Alexandrina	siland	shallow	5	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.6	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	4.1	female	0
2000	Alexandrina	siland	shallow	4.5	female	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	3.9	male	0
2000	Alexandrina	siland	shallow	3.9	male	0
2000	Alexandrina	siland	shallow	3.2	female	0
2000	Alexandrina	siland	shallow	3.4	female	0
2000	Alexandrina	siland	shallow	3.9	female	0
2000	Alexandrina	siland	shallow	3.2	female	0
2000	Alexandrina	siland	shallow	3.6	female	0
2000	Alexandrina	siland	shallow	3.5	male	0
2000	Alexandrina	siland	shallow	3.2	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	3.5	female	0
2000	Alexandrina	siland	shallow	4.5	female	0
2000	Alexandrina	siland	shallow	3.2	male	0
2000	Alexandrina	siland	shallow	3.5	female	0
2000	Alexandrina	siland	shallow	3.2	female	0
2000	Alexandrina	siland	shallow	4.5	female	0
2000	Alexandrina	siland	shallow	3.1	female	0
2000	Alexandrina	siland	shallow	5	female	0
2000	Alexandrina	siland	shallow	5	female	0
2000	Alexandrina	siland	shallow	3.9	female	0
2000	Alexandrina	siland	shallow	4.6	female	0
2000	Alexandrina	siland	shallow	5.2	female	0
2000	Alexandrina	siland	shallow	4.4	female	0
2000	Alexandrina	siland	shallow	3.9	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.5	female	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	3.8	male	0
2000	Alexandrina	siland	shallow	4.1	female	0
2000	Alexandrina	siland	shallow	3.6	female	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	4.3	female	0
2000	Alexandrina	siland	shallow	3.6	male	0
2000	Alexandrina	siland	shallow	4.2	male	0
2000	Alexandrina	siland	shallow	3	female	0
2000	Alexandrina	siland	shallow	4.5	female	0
2000	Alexandrina	siland	shallow	4.4	female	0
2000	Alexandrina	siland	shallow	3.6	male	0
2000	Alexandrina	siland	shallow	5	female	0
2000	Alexandrina	siland	shallow	4.1	female	0
2000	Alexandrina	siland	shallow	4.9	female	0
2000	Alexandrina	siland	shallow	3.1	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.9	female	0
2000	Alexandrina	siland	shallow	4.6	female	0
2000	Alexandrina	siland	shallow	4.7	female	0
2000	Alexandrina	siland	shallow	4.1	female	0
2000	Alexandrina	siland	shallow	4.3	female	0
2000	Alexandrina	siland	shallow	3.4	female	0
2000	Alexandrina	siland	shallow	4.5	female	0
2000	Alexandrina	siland	shallow	3.5	male	0
2000	Alexandrina	siland	shallow	4	male	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	4.6	female	0
2000	Alexandrina	siland	shallow	4.2	female	0
2000	Alexandrina	siland	shallow	5	female	0
2000	Alexandrina	siland	shallow	4.8	female	0
2000	Alexandrina	siland	shallow	5.2	female	0
2000	Alexandrina	siland	shallow	5.8	female	0
2000	Alexandrina	siland	shallow	4	male	0
2000	Alexandrina	siland	shallow	3.7	female	0
2000	Alexandrina	siland	shallow	3.6	male	0
2000	Alexandrina	siland	shallow	3.3	female	0
2000	Alexandrina	siland	shallow	3.3	male	0
2000	Alexandrina	siland	shallow	3.2	female	0
2000	Alexandrina	siland	isoetes	4.2	female	0
2000	Alexandrina	siland	isoetes	6.5	female	0
2000	Alexandrina	siland	isoetes	4.9	female	0
2000	Alexandrina	siland	isoetes	5	female	0
2000	Alexandrina	siland	isoetes	4.5	female	0
2000	Alexandrina	siland	isoetes	4.1	female	0
2000	Alexandrina	siland	isoetes	4.4	female	0
2000	Alexandrina	siland	isoetes	3.4	female	0
2000	Alexandrina	siland	isoetes	3.8	female	0
2000	Alexandrina	siland	isoetes	4.3	male	0
2000	Alexandrina	siland	isoetes	4	male	1
2000	Alexandrina	siland	isoetes	3.1	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	4.5	female	0
2000	Alexandrina	siland	isoetes	4	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3	female	0
2000	Alexandrina	siland	isoetes	4.2	female	0
2000	Alexandrina	siland	isoetes	4	female	0
2000	Alexandrina	siland	isoetes	3	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3.9	male	0
2000	Alexandrina	siland	isoetes	3.8	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3	female	0
2000	Alexandrina	siland	isoetes	4	female	0
2000	Alexandrina	siland	isoetes	4.2	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3.5	female	0
2000	Alexandrina	siland	isoetes	3.3	female	0
2000	Alexandrina	siland	isoetes	3.6	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	3.5	male	0
2000	Alexandrina	siland	isoetes	3	female	0
2000	Alexandrina	siland	isoetes	3.2	male	0
2000	Alexandrina	siland	isoetes	3	female	0
2000	Alexandrina	siland	isoetes	3	female	0
2000	Alexandrina	siland	isoetes	3.7	female	0
2000	Alexandrina	siland	isoetes	3.1	female	0
2000	Alexandrina	siland	isoetes	3.1	male	0
2000	Alexandrina	siland	isoetes	5	female	0
2000	Alexandrina	siland	isoetes	4.6	female	0
2000	Alexandrina	siland	isoetes	4	female	0
2000	Alexandrina	siland	isoetes	4.2	female	0
2000	Alexandrina	siland	isoetes	5.2	female	0
2000	Alexandrina	siland	isoetes	4.8	female	0
2000	Alexandrina	siland	isoetes	3.6	female	0
2000	Alexandrina	siland	isoetes	5	female	0
2000	Alexandrina	siland	isoetes	4.5	female	0
2000	Alexandrina	siland	isoetes	4.4	female	0
2000	Alexandrina	siland	isoetes	4.5	female	0
2000	Alexandrina	siland	isoetes	4.3	female	0
2000	Alexandrina	siland	isoetes	4.2	female	0
2000	Alexandrina	siland	isoetes	3.3	female	0
2000	Alexandrina	siland	isoetes	4.6	female	0
2000	Alexandrina	siland	isoetes	4	female	0
2000	Alexandrina	siland	isoetes	4.8	female	0
2000	Alexandrina	siland	isoetes	5.1	female	0
2000	Alexandrina	siland	isoetes	3.9	male	0
2000	Alexandrina	siland	isoetes	4.5	female	0
2000	Alexandrina	siland	isoetes	3.9	female	0
2000	Alexandrina	siland	isoetes	4	female	0
2000	Alexandrina	siland	isoetes	3.9	female	0
2000	Alexandrina	siland	isoetes	4.3	female	0
2000	Alexandrina	siland	isoetes	3.1	female	0
2000	Alexandrina	siland	isoetes	3.6	male	0
2000	Alexandrina	siland	isoetes	3.8	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	3.8	female	0
2000	Alexandrina	siland	isoetes	4.2	female	0
2000	Alexandrina	siland	isoetes	4.5	female	0
2000	Alexandrina	siland	isoetes	3.6	female	0
2000	Alexandrina	siland	isoetes	4.2	male	0
2000	Alexandrina	siland	isoetes	4.5	female	0
2000	Alexandrina	siland	isoetes	4.3	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	3.6	female	0
2000	Alexandrina	siland	isoetes	3.6	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	3.3	male	0
2000	Alexandrina	siland	isoetes	3.4	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	4.1	female	0
2000	Alexandrina	siland	isoetes	3.7	male	0
2000	Alexandrina	siland	isoetes	3	female	0
2000	Alexandrina	siland	isoetes	3.2	male	0
2000	Alexandrina	siland	isoetes	3.1	female	0
2000	Alexandrina	siland	isoetes	3.3	female	0
2000	Alexandrina	siland	isoetes	3.2	male	0
2000	Alexandrina	siland	isoetes	3.3	female	0
2000	Alexandrina	siland	isoetes	3.1	female	0
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	isoetes	3.7	female	0
2000	Alexandrina	siland	isoetes	3.9	male	0
2000	Alexandrina	siland	isoetes	3.6	male	1
2000	Alexandrina	siland	isoetes	3.2	female	0
2000	Alexandrina	siland	deep	4.5	female	0
2000	Alexandrina	siland	deep	5.1	female	0
2000	Alexandrina	siland	deep	5.9	female	0
2000	Alexandrina	siland	deep	3.9	female	0
2000	Alexandrina	siland	deep	4	male	0
2000	Alexandrina	siland	deep	4.3	male	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	3.9	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	4.9	female	0
2000	Alexandrina	siland	deep	4.5	female	0
2000	Alexandrina	siland	deep	3.5	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	3.9	female	0
2000	Alexandrina	siland	deep	4.6	male	0
2000	Alexandrina	siland	deep	3.9	male	0
2000	Alexandrina	siland	deep	3.9	male	0
2000	Alexandrina	siland	deep	4.8	female	0
2000	Alexandrina	siland	deep	4	female	0
2000	Alexandrina	siland	deep	4	male	0
2000	Alexandrina	siland	deep	4.2	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	3.2	female	0
2000	Alexandrina	siland	deep	5	female	0
2000	Alexandrina	siland	deep	4	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	4.8	female	0
2000	Alexandrina	siland	deep	4.1	female	0
2000	Alexandrina	siland	deep	3.9	female	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	4.9	female	0
2000	Alexandrina	siland	deep	4.2	female	0
2000	Alexandrina	siland	deep	4.3	female	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	4.2	female	0
2000	Alexandrina	siland	deep	4.2	female	0
2000	Alexandrina	siland	deep	4	female	0
2000	Alexandrina	siland	deep	4.2	male	0
2000	Alexandrina	siland	deep	3.2	female	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	3.5	male	0
2000	Alexandrina	siland	deep	4.2	male	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	3.5	female	0
2000	Alexandrina	siland	deep	3.2	female	0
2000	Alexandrina	siland	deep	3.4	female	0
2000	Alexandrina	siland	deep	3.4	male	0
2000	Alexandrina	siland	deep	3.2	female	0
2000	Alexandrina	siland	deep	4.8	female	0
2000	Alexandrina	siland	deep	5.3	female	0
2000	Alexandrina	siland	deep	5.7	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	5.7	female	0
2000	Alexandrina	siland	deep	5.1	female	0
2000	Alexandrina	siland	deep	4.2	female	0
2000	Alexandrina	siland	deep	4.1	female	0
2000	Alexandrina	siland	deep	4.4	female	0
2000	Alexandrina	siland	deep	5.1	female	0
2000	Alexandrina	siland	deep	4.1	female	0
2000	Alexandrina	siland	deep	4.7	female	0
2000	Alexandrina	siland	deep	5.7	female	0
2000	Alexandrina	siland	deep	3.5	male	0
2000	Alexandrina	siland	deep	6	female	0
2000	Alexandrina	siland	deep	5.7	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	3.2	female	0
2000	Alexandrina	siland	deep	5.6	female	0
2000	Alexandrina	siland	deep	4.7	female	0
2000	Alexandrina	siland	deep	4.5	female	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	4.5	female	0
2000	Alexandrina	siland	deep	5.9	female	0
2000	Alexandrina	siland	deep	4.7	female	0
2000	Alexandrina	siland	deep	3.6	male	0
2000	Alexandrina	siland	deep	5.3	female	0
2000	Alexandrina	siland	deep	5.1	female	0
2000	Alexandrina	siland	deep	3.9	female	0
2000	Alexandrina	siland	deep	4.1	male	0
2000	Alexandrina	siland	deep	4.8	female	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	3.9	female	0
2000	Alexandrina	siland	deep	3.8	female	0
2000	Alexandrina	siland	deep	3.5	female	0
2000	Alexandrina	siland	deep	5.2	female	0
2000	Alexandrina	siland	deep	3.5	female	0
2000	Alexandrina	siland	deep	3.4	female	0
2000	Alexandrina	siland	deep	3.8	male	0
2000	Alexandrina	siland	deep	3.1	male	0
2000	Alexandrina	siland	deep	3.8	female	0
2000	Alexandrina	siland	deep	3.3	female	0
2000	Alexandrina	siland	deep	3	female	0
2000	Alexandrina	siland	deep	4.1	female	0
2000	Alexandrina	siland	deep	3.6	female	0
2000	Alexandrina	siland	deep	3	female	0
2000	Alexandrina	siland	deep	5.1	female	0
2000	Alexandrina	siland	deep	4.4	female	0
2000	Alexandrina	siland	deep	3.5	male	0
2000	Alexandrina	site 1	shallow	4.3	female	0
2000	Alexandrina	site 1	shallow	4.6	female	0
2000	Alexandrina	site 1	shallow	4.3	female	0
2000	Alexandrina	site 1	shallow	3.8	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.6	female	0
2000	Alexandrina	site 1	shallow	4.8	female	0
2000	Alexandrina	site 1	shallow	5.2	female	1
2000	Alexandrina	site 1	shallow	4.6	female	0
2000	Alexandrina	site 1	shallow	5.8	female	0
2000	Alexandrina	site 1	shallow	3.6	male	0
2000	Alexandrina	site 1	shallow	4.8	female	0
2000	Alexandrina	site 1	shallow	4	male	0
2000	Alexandrina	site 1	shallow	4.5	female	0
2000	Alexandrina	site 1	shallow	3.6	male	0
2000	Alexandrina	site 1	shallow	4.5	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.5	female	0
2000	Alexandrina	site 1	shallow	3.8	female	0
2000	Alexandrina	site 1	shallow	5	female	0
2000	Alexandrina	site 1	shallow	3.8	female	0
2000	Alexandrina	site 1	shallow	4.8	female	0
2000	Alexandrina	site 1	shallow	4.3	female	0
2000	Alexandrina	site 1	shallow	4.5	female	0
2000	Alexandrina	site 1	shallow	4.1	female	0
2000	Alexandrina	site 1	shallow	3.9	female	0
2000	Alexandrina	site 1	shallow	5	female	0
2000	Alexandrina	site 1	shallow	4	female	0
2000	Alexandrina	site 1	shallow	3.2	female	0
2000	Alexandrina	site 1	shallow	4.6	female	0
2000	Alexandrina	site 1	shallow	4	female	0
2000	Alexandrina	site 1	shallow	3.9	female	0
2000	Alexandrina	site 1	shallow	3.6	female	0
2000	Alexandrina	site 1	shallow	3.7	male	0
2000	Alexandrina	site 1	shallow	3.1	female	0
2000	Alexandrina	site 1	shallow	4.1	female	0
2000	Alexandrina	site 1	shallow	5.1	female	0
2000	Alexandrina	site 1	shallow	4.6	female	0
2000	Alexandrina	site 1	shallow	4.1	male	0
2000	Alexandrina	site 1	shallow	3.6	male	0
2000	Alexandrina	site 1	shallow	4.3	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	3.6	female	0
2000	Alexandrina	site 1	shallow	3	male	0
2000	Alexandrina	site 1	shallow	3.6	female	0
2000	Alexandrina	site 1	shallow	3.8	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	5	female	1
2000	Alexandrina	site 1	shallow	4.9	female	0
2000	Alexandrina	site 1	shallow	4.8	female	0
2000	Alexandrina	site 1	shallow	3.6	male	0
2000	Alexandrina	site 1	shallow	4.2	male	1
2000	Alexandrina	site 1	shallow	4.4	female	0
2000	Alexandrina	site 1	shallow	3.3	female	0
2000	Alexandrina	site 1	shallow	4.8	female	0
2000	Alexandrina	site 1	shallow	4.9	female	0
2000	Alexandrina	site 1	shallow	3.9	female	1
2000	Alexandrina	site 1	shallow	4	male	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.3	female	0
2000	Alexandrina	site 1	shallow	4.2	male	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.1	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	3.2	female	0
2000	Alexandrina	site 1	shallow	4.8	female	0
2000	Alexandrina	site 1	shallow	4.9	female	0
2000	Alexandrina	site 1	shallow	4.5	female	0
2000	Alexandrina	site 1	shallow	5.1	female	0
2000	Alexandrina	site 1	shallow	4.3	female	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.9	female	0
2000	Alexandrina	site 1	shallow	3	female	0
2000	Alexandrina	site 1	shallow	4.1	female	0
2000	Alexandrina	site 1	shallow	4.1	male	0
2000	Alexandrina	site 1	shallow	4.2	female	0
2000	Alexandrina	site 1	shallow	4.3	female	0
2000	Alexandrina	site 1	shallow	4.1	female	0
2000	Alexandrina	site 1	shallow	4.2	male	0
2000	Alexandrina	site 1	shallow	4.8	female	0
2000	Alexandrina	site 1	shallow	4.4	female	0
2000	Alexandrina	site 1	shallow	3.2	female	0
2000	Alexandrina	site 1	shallow	3.8	female	0
2000	Alexandrina	site 1	shallow	3.5	female	0
2000	Alexandrina	site 1	shallow	4.5	female	1
2000	Alexandrina	site 1	shallow	3.5	male	0
2000	Alexandrina	site 1	shallow	3.8	female	0
2000	Alexandrina	site 1	shallow	3.5	female	0
2000	Alexandrina	site 1	shallow	3.6	female	0
2000	Alexandrina	site 1	shallow	3.5	female	0
2000	Alexandrina	site 1	shallow	3	male	0
2000	Alexandrina	site 1	shallow	3.6	female	0
2000	Alexandrina	site 1	shallow	3.9	male	0
2000	Alexandrina	site 1	shallow	3	female	0
2000	Alexandrina	site 1	shallow	3.8	female	0
2000	Alexandrina	site 1	shallow	3	female	0
2000	Alexandrina	site 1	shallow	4.6	female	0
2000	Alexandrina	site 1	shallow	4.5	female	1
2000	Alexandrina	site 1	isoetes	3	female	0
2000	Alexandrina	site 1	isoetes	5.5	female	0
2000	Alexandrina	site 1	isoetes	4.8	female	0
2000	Alexandrina	site 1	isoetes	4.2	male	1
2000	Alexandrina	site 1	isoetes	4.5	female	0
2000	Alexandrina	site 1	isoetes	4.7	female	0
2000	Alexandrina	site 1	isoetes	4.8	female	0
2000	Alexandrina	site 1	isoetes	3.7	female	0
2000	Alexandrina	site 1	isoetes	4.1	male	0
2000	Alexandrina	site 1	isoetes	5.5	female	0
2000	Alexandrina	site 1	isoetes	5.1	female	0
2000	Alexandrina	site 1	isoetes	5.2	female	0
2000	Alexandrina	site 1	isoetes	3.8	female	0
2000	Alexandrina	site 1	isoetes	3.4	female	0
2000	Alexandrina	site 1	isoetes	3.9	female	0
2000	Alexandrina	site 1	isoetes	4.1	female	0
2000	Alexandrina	site 1	isoetes	4	female	0
2000	Alexandrina	site 1	isoetes	5.2	female	0
2000	Alexandrina	site 1	isoetes	4.1	male	0
2000	Alexandrina	site 1	isoetes	3	female	0
2000	Alexandrina	site 1	isoetes	3.5	female	0
2000	Alexandrina	site 1	isoetes	5.2	female	1
2000	Alexandrina	site 1	isoetes	4.6	female	0
2000	Alexandrina	site 1	isoetes	4.2	male	0
2000	Alexandrina	site 1	isoetes	4.2	male	0
2000	Alexandrina	site 1	isoetes	3.2	female	0
2000	Alexandrina	site 1	isoetes	4	female	0
2000	Alexandrina	site 1	isoetes	3.5	female	0
2000	Alexandrina	site 1	isoetes	3.1	male	0
2000	Alexandrina	site 1	isoetes	3.2	female	0
2000	Alexandrina	site 1	isoetes	3.2	male	0
